id,ClipName,URL,Start_frame,End_frame,Light1,Light2,Hit_label
1538,0006_037_00_05_1,https://www.youtube.com/watch?v=lLkAoR1y7ak&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=37,6623.0,6698.0,2,2,1-0-0
1539,0006_037_00_06_1,https://www.youtube.com/watch?v=lLkAoR1y7ak&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=37,10990.0,11065.0,2,2,1-0-0
1540,0006_037_00_07_1,https://www.youtube.com/watch?v=lLkAoR1y7ak&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=37,12614.0,12689.0,1,2,0-0-1
1541,0006_037_00_09_1,https://www.youtube.com/watch?v=lLkAoR1y7ak&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=37,14065.0,14140.0,1,2,0-0-1
1542,0006_037_00_10_1,https://www.youtube.com/watch?v=lLkAoR1y7ak&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=37,14448.0,14523.0,2,2,0-0-1
1543,0006_038_00_01_1,https://www.youtube.com/watch?v=fUQhPYguRSU&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=38,4708.0,4783.0,2,2,0-0-1
1544,0006_038_00_02_1,https://www.youtube.com/watch?v=fUQhPYguRSU&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=38,8058.0,8133.0,2,2,0-0-1
1545,0006_039_00_01_1,https://www.youtube.com/watch?v=EbY1Z27kl6c&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=39,359.0,434.0,2,2,1-0-0
1546,0006_039_00_02_1,https://www.youtube.com/watch?v=EbY1Z27kl6c&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=39,10032.0,10107.0,2,1,1-0-0
1547,0006_039_00_03_1,https://www.youtube.com/watch?v=EbY1Z27kl6c&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=39,11039.0,11114.0,2,2,0-0-1
1548,0006_039_00_04_1,https://www.youtube.com/watch?v=EbY1Z27kl6c&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=39,15262.0,15337.0,2,2,0-1-0
1549,0006_039_00_05_1,https://www.youtube.com/watch?v=EbY1Z27kl6c&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=39,19754.0,19829.0,2,1,1-0-0
1550,0006_039_00_06_1,https://www.youtube.com/watch?v=EbY1Z27kl6c&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=39,20390.0,20465.0,1,2,0-0-1
1551,0006_039_00_07_1,https://www.youtube.com/watch?v=EbY1Z27kl6c&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=39,26461.0,26536.0,2,1,1-0-0
1552,0006_039_00_08_1,https://www.youtube.com/watch?v=EbY1Z27kl6c&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=39,26782.0,26857.0,2,1,1-0-0
1553,0006_040_00_01_1,https://www.youtube.com/watch?v=bYL137ST8k4&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=40,4157.0,4232.0,2,1,1-0-0
1554,0006_040_00_03_1,https://www.youtube.com/watch?v=bYL137ST8k4&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=40,8836.0,8911.0,2,1,1-0-0
1555,0006_040_00_04_1,https://www.youtube.com/watch?v=bYL137ST8k4&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=40,12810.0,12885.0,2,2,1-0-0
1556,0006_040_00_05_1,https://www.youtube.com/watch?v=bYL137ST8k4&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=40,14401.0,14476.0,2,2,1-0-0
1557,0006_040_00_06_1,https://www.youtube.com/watch?v=bYL137ST8k4&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=40,17007.0,17082.0,2,2,0-0-1
1558,0006_040_00_07_1,https://www.youtube.com/watch?v=bYL137ST8k4&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=40,25253.0,25328.0,2,2,0-1-0
1559,0006_040_00_08_1,https://www.youtube.com/watch?v=bYL137ST8k4&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=40,26867.0,26942.0,2,2,0-0-1
1560,0006_040_00_09_1,https://www.youtube.com/watch?v=bYL137ST8k4&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=40,32452.0,32527.0,2,1,1-0-0
1561,0006_041_00_01_1,https://www.youtube.com/watch?v=TlabO7K2n8M&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=41,2060.0,2135.0,2,2,1-0-0
1562,0006_041_00_02_1,https://www.youtube.com/watch?v=TlabO7K2n8M&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=41,2651.0,2726.0,2,2,0-0-1
1563,0006_041_00_03_1,https://www.youtube.com/watch?v=TlabO7K2n8M&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=41,2989.0,3064.0,2,2,1-0-0
1564,0006_041_00_04_1,https://www.youtube.com/watch?v=TlabO7K2n8M&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=41,3665.0,3740.0,2,2,0-0-1
1565,0006_041_00_05_1,https://www.youtube.com/watch?v=TlabO7K2n8M&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=41,5473.0,5548.0,2,2,0-0-1
1566,0006_041_00_06_1,https://www.youtube.com/watch?v=TlabO7K2n8M&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=41,7849.0,7924.0,2,2,0-0-1
1567,0006_041_00_07_1,https://www.youtube.com/watch?v=TlabO7K2n8M&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=41,17177.0,17252.0,2,2,1-0-0
1568,0006_041_00_08_1,https://www.youtube.com/watch?v=TlabO7K2n8M&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=41,21512.0,21587.0,2,2,1-0-0
1569,0006_041_00_09_1,https://www.youtube.com/watch?v=TlabO7K2n8M&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=41,23976.0,24051.0,2,2,0-0-1
1570,0006_042_00_01_1,https://www.youtube.com/watch?v=JGBTaGkS3Xw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=42,3317.0,3392.0,2,2,1-0-0
1571,0006_042_00_02_1,https://www.youtube.com/watch?v=JGBTaGkS3Xw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=42,5263.0,5338.0,2,2,0-0-1
1572,0006_042_00_03_1,https://www.youtube.com/watch?v=JGBTaGkS3Xw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=42,10923.0,10998.0,2,1,1-0-0
1573,0006_042_00_04_1,https://www.youtube.com/watch?v=JGBTaGkS3Xw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=42,11711.0,11786.0,2,2,0-0-1
1574,0006_042_00_05_1,https://www.youtube.com/watch?v=JGBTaGkS3Xw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=42,18424.0,18499.0,2,2,0-0-1
1575,0006_042_00_06_1,https://www.youtube.com/watch?v=JGBTaGkS3Xw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=42,20560.0,20635.0,2,2,0-0-1
1576,0006_042_00_08_1,https://www.youtube.com/watch?v=JGBTaGkS3Xw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=42,29305.0,29380.0,2,2,1-0-0
1577,0006_042_00_09_1,https://www.youtube.com/watch?v=JGBTaGkS3Xw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=42,30729.0,30804.0,2,2,0-0-1
1578,0006_043_00_01_1,https://www.youtube.com/watch?v=7VDddxxw-rw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=43,3084.0,3159.0,2,2,1-0-0
1579,0006_043_00_02_1,https://www.youtube.com/watch?v=7VDddxxw-rw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=43,11002.0,11077.0,1,2,0-0-1
1580,0006_043_00_04_1,https://www.youtube.com/watch?v=7VDddxxw-rw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=43,19622.0,19697.0,2,2,0-0-1
1581,0006_043_00_06_1,https://www.youtube.com/watch?v=7VDddxxw-rw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=43,31887.0,31962.0,2,2,0-0-1
1582,0006_043_00_07_1,https://www.youtube.com/watch?v=7VDddxxw-rw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=43,33850.0,33925.0,2,2,1-0-0
1583,0006_043_00_08_1,https://www.youtube.com/watch?v=7VDddxxw-rw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=43,34634.0,34709.0,2,2,1-0-0
1584,0006_043_00_09_1,https://www.youtube.com/watch?v=7VDddxxw-rw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=43,36304.0,36379.0,2,1,1-0-0
1585,0006_044_00_01_1,https://www.youtube.com/watch?v=ck_qBTbEBSA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=44,17738.0,17813.0,2,2,1-0-0
1586,0006_044_00_02_1,https://www.youtube.com/watch?v=ck_qBTbEBSA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=44,23956.0,24031.0,2,2,1-0-0
1587,0006_044_00_03_1,https://www.youtube.com/watch?v=ck_qBTbEBSA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=44,32972.0,33047.0,2,2,0-0-1
1588,0006_044_00_04_1,https://www.youtube.com/watch?v=ck_qBTbEBSA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=44,37691.0,37766.0,2,2,0-0-1
1589,0006_045_00_02_1,https://www.youtube.com/watch?v=uw54QTRfnFA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=45,5295.0,5370.0,1,2,0-0-1
1590,0006_045_00_03_1,https://www.youtube.com/watch?v=uw54QTRfnFA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=45,6289.0,6364.0,1,2,0-0-1
1591,0006_045_00_04_1,https://www.youtube.com/watch?v=uw54QTRfnFA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=45,8546.0,8621.0,2,2,1-0-0
1592,0006_045_00_05_1,https://www.youtube.com/watch?v=uw54QTRfnFA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=45,12720.0,12795.0,2,2,1-0-0
1593,0006_045_00_06_1,https://www.youtube.com/watch?v=uw54QTRfnFA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=45,16264.0,16339.0,2,2,0-0-1
1594,0006_045_00_07_1,https://www.youtube.com/watch?v=uw54QTRfnFA&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=45,18253.0,18328.0,2,2,0-1-0
1595,0006_046_00_01_1,https://www.youtube.com/watch?v=V9R4xrf9CBc&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=46,1314.0,1389.0,2,2,0-0-1
1596,0006_046_00_02_1,https://www.youtube.com/watch?v=V9R4xrf9CBc&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=46,1606.0,1681.0,2,2,0-1-0
1597,0006_046_00_03_1,https://www.youtube.com/watch?v=V9R4xrf9CBc&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=46,4274.0,4349.0,2,2,0-0-1
1598,0006_046_00_04_1,https://www.youtube.com/watch?v=V9R4xrf9CBc&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=46,6574.0,6649.0,2,2,0-0-1
1599,0006_046_00_05_1,https://www.youtube.com/watch?v=V9R4xrf9CBc&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=46,8125.0,8200.0,1,2,0-0-1
1600,0006_046_00_06_1,https://www.youtube.com/watch?v=V9R4xrf9CBc&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=46,10898.0,10973.0,2,2,1-0-0
1601,0006_046_00_07_1,https://www.youtube.com/watch?v=V9R4xrf9CBc&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=46,13290.0,13365.0,2,2,0-0-1
1602,0006_046_00_09_1,https://www.youtube.com/watch?v=V9R4xrf9CBc&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=46,19308.0,19383.0,2,2,0-0-1
1603,0006_047_00_01_1,https://www.youtube.com/watch?v=d1BGUUoVCpE&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=47,6188.0,6263.0,2,2,1-0-0
1604,0006_047_00_02_1,https://www.youtube.com/watch?v=d1BGUUoVCpE&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=47,11490.0,11565.0,2,2,1-0-0
1605,0006_047_00_04_1,https://www.youtube.com/watch?v=d1BGUUoVCpE&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=47,16563.0,16638.0,2,2,0-0-1
1606,0006_047_00_05_1,https://www.youtube.com/watch?v=d1BGUUoVCpE&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=47,17646.0,17721.0,2,2,0-0-1
1607,0006_048_00_01_1,https://www.youtube.com/watch?v=O0pEieGtcts&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=48,2899.0,2974.0,2,2,0-1-0
1608,0006_048_00_02_1,https://www.youtube.com/watch?v=O0pEieGtcts&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=48,18819.0,18894.0,2,2,1-0-0
1609,0006_048_00_03_1,https://www.youtube.com/watch?v=O0pEieGtcts&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=48,23646.0,23721.0,2,2,1-0-0
1610,0006_048_00_04_1,https://www.youtube.com/watch?v=O0pEieGtcts&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=48,26500.0,26575.0,2,2,0-0-1
1611,0006_048_00_05_1,https://www.youtube.com/watch?v=O0pEieGtcts&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=48,28026.0,28101.0,2,2,0-0-1
1612,0006_048_00_07_1,https://www.youtube.com/watch?v=O0pEieGtcts&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=48,31472.0,31547.0,2,2,1-0-0
1613,0006_048_00_08_1,https://www.youtube.com/watch?v=O0pEieGtcts&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=48,36994.0,37069.0,2,2,1-0-0
1614,0006_049_00_01_1,https://www.youtube.com/watch?v=O_grrM5Qraw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=49,1337.0,1412.0,1,2,0-0-1
1615,0006_049_00_02_1,https://www.youtube.com/watch?v=O_grrM5Qraw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=49,5661.0,5736.0,2,2,0-1-0
1616,0006_049_00_03_1,https://www.youtube.com/watch?v=O_grrM5Qraw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=49,7138.0,7213.0,2,2,1-0-0
1617,0006_049_00_04_1,https://www.youtube.com/watch?v=O_grrM5Qraw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=49,7532.0,7607.0,2,2,0-1-0
1618,0006_049_00_05_1,https://www.youtube.com/watch?v=O_grrM5Qraw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=49,21106.0,21181.0,2,2,0-0-1
1619,0006_050_00_02_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,6121.0,6196.0,2,2,1-0-0
1620,0006_050_00_03_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,9599.0,9674.0,2,1,1-0-0
1621,0006_050_00_04_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,11311.0,11386.0,2,2,0-0-1
1622,0006_050_00_05_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,12430.0,12505.0,2,2,0-0-1
1623,0006_050_00_06_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,13730.0,13805.0,2,1,1-0-0
1624,0006_050_00_07_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,15190.0,15265.0,2,2,1-0-0
1625,0006_050_00_09_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,16263.0,16338.0,2,2,0-0-1
1626,0006_050_00_10_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,17946.0,18021.0,2,2,1-0-0
1627,0006_050_00_12_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,23721.0,23796.0,2,2,1-0-0
1628,0006_050_00_13_1,https://www.youtube.com/watch?v=V_3oMkSS_bw&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=50,24250.0,24325.0,2,2,1-0-0
1629,0006_051_00_01_1,https://www.youtube.com/watch?v=axMNmsGN5oM&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=51,1348.0,1423.0,2,2,0-0-1
1630,0006_051_00_02_1,https://www.youtube.com/watch?v=axMNmsGN5oM&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=51,1936.0,2011.0,2,2,0-0-1
1631,0006_051_00_03_1,https://www.youtube.com/watch?v=axMNmsGN5oM&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=51,2323.0,2398.0,2,2,0-1-0
1632,0006_051_00_04_1,https://www.youtube.com/watch?v=axMNmsGN5oM&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=51,4419.0,4494.0,2,2,0-0-1
1633,0006_051_00_05_1,https://www.youtube.com/watch?v=axMNmsGN5oM&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=51,14982.0,15057.0,1,2,0-0-1
1634,0006_051_00_06_1,https://www.youtube.com/watch?v=axMNmsGN5oM&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=51,17223.0,17298.0,2,2,0-0-1
1635,0006_051_00_07_1,https://www.youtube.com/watch?v=axMNmsGN5oM&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=51,18529.0,18604.0,2,2,0-0-1
1636,0006_051_00_08_1,https://www.youtube.com/watch?v=axMNmsGN5oM&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=51,18840.0,18915.0,2,2,0-0-1
1637,0006_051_00_09_1,https://www.youtube.com/watch?v=axMNmsGN5oM&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=51,29161.0,29236.0,1,2,0-0-1
1638,0006_052_00_01_1,https://www.youtube.com/watch?v=pfgfibB-zRQ&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=52,4995.0,5070.0,2,2,0-0-1
1639,0006_052_00_02_1,https://www.youtube.com/watch?v=pfgfibB-zRQ&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=52,11744.0,11819.0,1,2,0-0-1
1640,0006_052_00_03_1,https://www.youtube.com/watch?v=pfgfibB-zRQ&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=52,14888.0,14963.0,2,2,0-1-0
1641,0006_052_00_04_1,https://www.youtube.com/watch?v=pfgfibB-zRQ&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=52,15810.0,15885.0,2,2,1-0-0
1642,0006_052_00_05_1,https://www.youtube.com/watch?v=pfgfibB-zRQ&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=52,20590.0,20665.0,2,1,1-0-0
1643,0006_052_00_06_1,https://www.youtube.com/watch?v=pfgfibB-zRQ&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=52,32980.0,33055.0,1,2,0-0-1
1644,0006_052_00_07_1,https://www.youtube.com/watch?v=pfgfibB-zRQ&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=52,41397.0,41472.0,2,1,1-0-0
1645,0006_053_00_01_1,https://www.youtube.com/watch?v=jOV6JjWB2Yg&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=53,1818.0,1893.0,2,2,1-0-0
1646,0006_053_00_02_1,https://www.youtube.com/watch?v=jOV6JjWB2Yg&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=53,2924.0,2999.0,2,2,0-0-1
1647,0006_053_00_03_1,https://www.youtube.com/watch?v=jOV6JjWB2Yg&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=53,3360.0,3435.0,2,2,0-0-1
1648,0006_053_00_04_1,https://www.youtube.com/watch?v=jOV6JjWB2Yg&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=53,5546.0,5621.0,2,2,1-0-0
1649,0006_053_00_05_1,https://www.youtube.com/watch?v=jOV6JjWB2Yg&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=53,7206.0,7281.0,2,2,0-0-1
1650,0006_053_00_06_1,https://www.youtube.com/watch?v=jOV6JjWB2Yg&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=53,10192.0,10267.0,2,2,1-0-0
1651,0006_053_00_07_1,https://www.youtube.com/watch?v=jOV6JjWB2Yg&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=53,12387.0,12462.0,2,2,0-0-1
1652,0006_054_00_03_1,https://www.youtube.com/watch?v=kUYVhgAG-u0&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=54,11115.0,11190.0,2,2,0-0-1
1653,0006_054_00_05_1,https://www.youtube.com/watch?v=kUYVhgAG-u0&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=54,27052.0,27127.0,2,2,0-0-1
1654,0006_055_00_01_1,https://www.youtube.com/watch?v=fCLBmDLQEB8&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=55,2084.0,2159.0,2,2,1-0-0
1655,0006_055_00_02_1,https://www.youtube.com/watch?v=fCLBmDLQEB8&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=55,3672.0,3747.0,2,2,0-0-1
1656,0006_055_00_03_1,https://www.youtube.com/watch?v=fCLBmDLQEB8&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=55,6920.0,6995.0,2,1,1-0-0
1657,0006_055_00_04_1,https://www.youtube.com/watch?v=fCLBmDLQEB8&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=55,9732.0,9807.0,2,2,0-0-1
1658,0006_055_00_05_1,https://www.youtube.com/watch?v=fCLBmDLQEB8&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=55,12541.0,12616.0,2,2,0-0-1
1659,0006_055_00_06_1,https://www.youtube.com/watch?v=fCLBmDLQEB8&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=55,13653.0,13728.0,2,2,1-0-0
1660,0006_055_00_07_1,https://www.youtube.com/watch?v=fCLBmDLQEB8&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=55,14237.0,14312.0,1,2,0-0-1
1661,0006_055_00_08_1,https://www.youtube.com/watch?v=fCLBmDLQEB8&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=55,17378.0,17453.0,2,2,0-1-0
1662,0006_056_00_01_1,https://www.youtube.com/watch?v=TB8VObZ6Zck&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=56,5113.0,5188.0,2,1,1-0-0
1663,0006_056_00_02_1,https://www.youtube.com/watch?v=TB8VObZ6Zck&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=56,5746.0,5821.0,2,2,1-0-0
1664,0006_056_00_03_1,https://www.youtube.com/watch?v=TB8VObZ6Zck&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=56,8959.0,9034.0,2,2,1-0-0
1665,0006_056_00_04_1,https://www.youtube.com/watch?v=TB8VObZ6Zck&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=56,15764.0,15839.0,2,2,1-0-0
1666,0006_056_00_05_1,https://www.youtube.com/watch?v=TB8VObZ6Zck&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=56,22907.0,22982.0,1,2,0-0-1
1667,0006_056_00_06_1,https://www.youtube.com/watch?v=TB8VObZ6Zck&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=56,24387.0,24462.0,2,2,1-0-0
1668,0006_056_00_07_1,https://www.youtube.com/watch?v=TB8VObZ6Zck&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=56,32600.0,32675.0,2,2,0-0-1
1669,0006_056_00_08_1,https://www.youtube.com/watch?v=TB8VObZ6Zck&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=56,37479.0,37554.0,2,2,0-0-1
1670,0006_056_00_09_1,https://www.youtube.com/watch?v=TB8VObZ6Zck&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=56,39592.0,39667.0,2,1,1-0-0
1671,0006_057_00_01_1,https://www.youtube.com/watch?v=1IyzDvUHK_U&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=57,10693.0,10768.0,1,2,0-0-1
1672,0006_057_00_02_1,https://www.youtube.com/watch?v=1IyzDvUHK_U&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=57,17997.0,18072.0,2,2,1-0-0
1673,0006_057_00_03_1,https://www.youtube.com/watch?v=1IyzDvUHK_U&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=57,18335.0,18410.0,2,2,1-0-0
1674,0006_057_00_04_1,https://www.youtube.com/watch?v=1IyzDvUHK_U&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=57,18818.0,18893.0,2,2,1-0-0
1675,0006_057_00_05_1,https://www.youtube.com/watch?v=1IyzDvUHK_U&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=57,25220.0,25295.0,2,2,0-1-0
1676,0006_057_00_06_1,https://www.youtube.com/watch?v=1IyzDvUHK_U&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=57,29114.0,29189.0,2,2,0-1-0
1677,0006_058_00_02_1,https://www.youtube.com/watch?v=saLfChDeQ3k&list=PLaARTja0cQ8SAm9MAkNgI9xY6evmg8zPn&index=58,14348.0,14423.0,2,2,1-0-0
